,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1330,3444368,10121801,Entire home/apt,,Praha 5,4,3.5,4.0,1.0,1.0,34.0,2.0,50.071334,14.405995,2016-03-21 17:06:38.185181
1331,3444913,534827,Private room,,Praha 3,5,5.0,3.0,1.0,1.0,30.0,1.0,50.07764,14.462584,2016-03-21 14:57:50.421209
1332,3451394,10222428,Entire home/apt,,Praha 2,32,5.0,,3.0,,185.0,1.0,50.074286,14.415751,2016-03-21 14:48:33.255808
1333,3452151,16134500,Private room,,Praha 1,9,3.0,1.0,1.0,1.0,24.0,2.0,50.083222,14.415654,2016-03-21 14:21:57.263661
1334,3452828,17401457,Entire home/apt,,Praha 4,20,4.5,3.0,1.0,1.0,33.0,2.0,50.060371,14.448496,2016-03-21 15:17:46.644412
1335,3453898,13267186,Entire home/apt,,Praha 4,0,,2.0,1.0,1.0,70.0,2.0,50.062025,14.433345,2016-03-21 18:11:38.272135
1336,3455731,17415621,Entire home/apt,,Praha 3,37,4.5,3.0,1.0,1.0,30.0,3.0,50.084983,14.450907,2016-03-21 18:54:43.877140
1337,3460998,17441159,Entire home/apt,,Praha 3,51,4.5,2.0,2.0,1.0,46.0,2.0,50.077363,14.4502,2016-03-21 18:42:08.635132
1338,3463075,10214127,Entire home/apt,,Praha 14,14,5.0,4.0,1.0,1.0,29.0,3.0,50.105196,14.536287,2016-03-21 19:03:51.519125
1339,3463530,10222428,Entire home/apt,,Praha 5,1,4.0,,2.0,1.0,163.0,2.0,50.07744,14.40579,2016-03-21 14:09:40.131692
1340,3464304,17454508,Entire home/apt,,Praha 1,22,4.5,2.0,1.0,1.0,61.0,1.0,50.090246,14.422377,2016-03-21 19:08:42.973291
1341,3464433,3529680,Entire home/apt,,Praha 6,52,5.0,4.0,1.0,1.0,16.0,2.0,50.09748,14.349579,2016-03-21 15:21:55.662125
1342,3465218,13300847,Entire home/apt,,Praha 14,61,4.5,,2.0,1.0,25.0,,50.104781,14.541295,2016-03-21 18:55:05.607834
1343,3465782,3284580,Entire home/apt,,Praha 7,48,4.0,4.0,1.0,1.0,19.0,1.0,50.10236,14.426838,2016-03-21 16:01:43.872743
1344,3466441,4878963,Entire home/apt,,Praha 2,2,4.5,4.0,2.0,1.0,116.0,2.0,50.075467,14.413731,2016-03-21 15:32:21.196954
1345,3467060,4882323,Entire home/apt,,Praha 2,55,4.0,,2.0,1.0,35.0,1.0,50.075284,14.416717,2016-03-21 16:13:31.303625
1346,3471026,17487342,Entire home/apt,,Praha 8,0,,2.0,1.0,1.0,39.0,1.0,50.091395,14.445311,2016-03-21 16:38:05.686368
1347,3471514,17375780,Entire home/apt,,Praha 10,92,5.0,4.0,1.0,1.0,45.0,2.0,50.072477,14.451218,2016-03-21 16:53:33.138864
1348,3474210,7018357,Entire home/apt,,Praha 6,1,5.0,2.0,0.0,1.0,35.0,1.0,50.100686,14.361517,2016-03-21 17:08:22.590303
1349,3476593,17351705,Entire home/apt,,Praha 7,36,4.5,2.0,1.0,1.0,43.0,3.0,50.101087,14.419196,2016-03-21 18:33:32.966371
1350,3477098,17513669,Entire home/apt,,Praha 2,18,4.5,4.0,0.0,,52.0,2.0,50.065172,14.416066,2016-03-21 16:29:53.287279
1351,3482571,7085715,Entire home/apt,,Praha 6,2,4.5,4.0,1.0,1.0,70.0,,50.084002,14.378561,2016-03-21 18:58:26.086502
1352,3483120,16092275,Private room,,Praha 1,107,4.5,4.0,1.0,2.0,19.0,,50.092959,14.434603,2016-03-21 18:19:57.622749
1353,3488195,17561778,Entire home/apt,,Praha 1,124,5.0,3.0,1.0,1.0,73.0,2.0,50.086829,14.419627,2016-03-21 15:56:18.970587
1354,3488279,17565106,Entire home/apt,,Praha 2,110,4.5,4.0,0.0,1.0,43.0,2.0,50.078714,14.436109,2016-03-21 15:36:44.376100
1355,3493351,16541955,Private room,,Praha 1,81,4.5,2.0,1.0,,24.0,1.0,50.080951,14.421369,2016-03-21 14:51:21.037776
1356,3500337,17069712,Entire home/apt,,Praha 8,18,4.5,2.0,1.0,1.0,81.0,3.0,50.093865,14.447279,2016-03-21 19:00:37.890754
1357,3500436,4505728,Shared room,,Praha 3,62,4.5,,1.0,3.0,13.0,1.0,50.088257,14.454375,2016-03-21 14:53:35.628110
1358,3500579,4505728,Shared room,,Praha 3,27,4.5,,1.0,3.0,15.0,1.0,50.087914,14.454628,2016-03-21 16:53:29.298560
1359,3500815,17627717,Entire home/apt,,Kunratice,13,4.5,4.0,1.0,1.0,28.0,,50.022666,14.486557,2016-03-21 18:30:26.839865
1360,3501371,8528386,Entire home/apt,,Praha 2,46,5.0,4.0,2.0,1.0,85.0,1.0,50.075266,14.443548,2016-03-21 15:51:26.367922
1361,3501675,3430922,Entire home/apt,,Praha 5,62,5.0,2.0,1.0,1.0,83.0,3.0,50.071905,14.406017,2016-03-21 14:47:38.295276
1362,3501755,17631724,Private room,,Praha 4,100,5.0,3.0,1.0,1.0,13.0,2.0,50.063411,14.443221,2016-03-21 16:58:22.904098
1363,3502007,17632495,Entire home/apt,,Praha 8,59,4.5,2.0,1.0,,46.0,2.0,50.092585,14.441786,2016-03-21 16:00:00.319323
1364,3502013,17624577,Private room,,Praha 5,50,3.5,3.0,1.0,1.0,24.0,2.0,50.063103,14.401282,2016-03-21 18:50:57.156449
1365,3504054,13267186,Entire home/apt,,Praha 10,0,,3.0,2.0,2.0,174.0,2.0,50.074565,14.456058,2016-03-21 16:24:35.920613
1366,3504178,11306542,Entire home/apt,,Praha 8,93,5.0,2.0,0.0,1.0,27.0,2.0,50.091367,14.443556,2016-03-21 15:33:31.995021
1367,3505803,15668065,Private room,,Praha 10,14,4.5,4.0,1.0,1.0,22.0,1.0,50.071967,14.457068,2016-03-21 16:34:19.533592
1368,3507063,1240390,Entire home/apt,,Praha 2,129,5.0,5.0,1.0,,64.0,1.0,50.081278,14.437752,2016-03-21 18:01:06.352533
1369,3512177,15846530,Entire home/apt,,Praha 6,9,4.5,5.0,2.0,1.0,116.0,3.0,50.099813,14.385798,2016-03-21 15:44:50.695437
1370,3514911,9474220,Private room,,Praha 1,83,4.0,3.0,1.0,,20.0,2.0,50.0916,14.436393,2016-03-21 14:51:17.998766
1371,3514913,17661358,Entire home/apt,,Praha 11,19,4.5,2.0,2.0,1.0,32.0,4.0,50.031777,14.503917,2016-03-21 18:06:01.919895
1372,3517815,17712296,Entire home/apt,,Praha 4,12,4.5,2.0,1.0,1.0,52.0,3.0,50.064428,14.43666,2016-03-21 17:51:30.868972
1373,3520661,17727985,Entire home/apt,,Praha 3,10,4.5,2.0,2.0,1.0,107.0,1.0,50.075767,14.45443,2016-03-21 16:27:00.047264
1374,3521640,17394389,Entire home/apt,,Praha 1,116,5.0,4.0,1.0,1.0,107.0,3.0,50.093126,14.434382,2016-03-21 15:55:05.590898
1375,3525968,707776,Private room,,Praha 6,14,5.0,1.0,1.0,1.0,20.0,1.0,50.086348,14.345756,2016-03-21 17:00:54.870197
1376,3532776,7160691,Entire home/apt,,Praha 1,3,5.0,,2.0,1.0,104.0,2.0,50.089073,14.406693,2016-03-21 17:31:59.338963
1377,3536469,17804113,Private room,,Praha 1,45,4.5,4.0,1.0,1.0,28.0,2.0,50.08083,14.426459,2016-03-21 14:20:56.558389
1378,3536617,17758335,Private room,,Praha 3,68,5.0,2.0,1.0,1.0,21.0,1.0,50.083268,14.452706,2016-03-21 18:27:14.284238
1379,3537537,17810042,Entire home/apt,,Praha 3,28,4.5,2.0,1.0,1.0,46.0,3.0,50.080207,14.456334,2016-03-21 15:05:00.671998
1380,3538342,17813224,Entire home/apt,,Praha 9,13,4.5,2.0,0.0,1.0,46.0,1.0,50.102467,14.508357,2016-03-21 14:16:42.480140
1381,3541377,7311994,Private room,,Praha 3,107,5.0,2.0,1.0,1.0,43.0,1.0,50.077337,14.456317,2016-03-21 14:40:14.207637
1382,3549660,150113,Entire home/apt,,Praha 1,29,4.5,2.0,1.0,1.0,65.0,2.0,50.0862,14.417171,2016-03-21 16:27:52.597203
1383,3550152,17871004,Entire home/apt,,Praha 9,6,4.5,3.0,1.0,1.0,26.0,2.0,50.124686,14.487861,2016-03-21 14:38:13.088044
1384,3555487,17902310,Entire home/apt,,Praha 2,37,5.0,2.0,1.0,1.0,52.0,1.0,50.074575,14.441956,2016-03-21 15:26:08.690998
1385,3564466,9181393,Entire home/apt,,Praha 2,0,,4.0,1.0,,103.0,7.0,50.078402,14.440516,2016-03-21 18:18:55.036564
1386,3567502,6143714,Entire home/apt,,Praha 3,44,4.5,3.0,1.0,1.0,45.0,3.0,50.080122,14.457351,2016-03-21 15:38:15.156256
1387,3569634,6428207,Entire home/apt,,Praha 1,38,4.5,5.0,1.0,1.0,81.0,3.0,50.082463,14.430259,2016-03-21 18:04:32.510335
1388,3569979,17973926,Entire home/apt,,Praha 20,7,4.5,5.0,2.0,,149.0,3.0,50.103823,14.615052,2016-03-21 17:43:17.417172
1389,3571936,7122756,Entire home/apt,,Praha 5,36,5.0,4.0,2.0,1.0,60.0,2.0,50.070605,14.40651,2016-03-21 14:51:07.110400
1390,3580987,6019524,Entire home/apt,,Praha 10,60,5.0,4.0,2.0,1.0,70.0,3.0,50.068078,14.455069,2016-03-21 15:34:40.811860
1391,3587595,17809669,Entire home/apt,,Praha 1,22,5.0,4.0,1.0,1.0,41.0,2.0,50.092039,14.421039,2016-03-21 18:19:50.992259
1392,3588379,18078695,Entire home/apt,,Praha 3,7,4.5,4.0,1.0,1.0,36.0,2.0,50.08901,14.471897,2016-03-21 17:59:10.235753
1393,3593087,18101526,Entire home/apt,,Praha 7,8,5.0,2.0,1.0,1.0,57.0,3.0,50.098917,14.426241,2016-03-21 17:11:22.302299
1394,3593152,18101512,Entire home/apt,,Praha 1,72,5.0,4.0,2.0,1.0,37.0,1.0,50.087482,14.389082,2016-03-21 16:07:17.394003
1395,3597193,18125357,Entire home/apt,,Praha 6,25,5.0,4.0,1.0,1.0,53.0,2.0,50.097806,14.403719,2016-03-21 16:49:02.032919
1396,3598655,4059078,Entire home/apt,,Praha 3,60,4.5,2.0,1.0,1.0,40.0,2.0,50.087272,14.465135,2016-03-21 15:36:33.540741
1397,3599093,18133316,Entire home/apt,,Praha 10,46,5.0,2.0,1.0,1.0,56.0,2.0,50.069488,14.458963,2016-03-21 17:20:57.661493
1398,3600654,16848991,Entire home/apt,,Praha 2,3,5.0,4.0,2.0,2.0,149.0,1.0,50.076418,14.43039,2016-03-21 17:36:00.819619
1399,3600727,17809669,Entire home/apt,,Praha 1,9,5.0,2.0,0.0,1.0,40.0,1.0,50.089928,14.420586,2016-03-21 15:01:52.658625
1400,3602634,18151373,Entire home/apt,,Praha 1,82,4.5,,2.0,2.0,231.0,1.0,50.088394,14.408085,2016-03-21 17:46:53.068233
1401,3603197,18153555,Private room,,Praha 5,44,5.0,2.0,1.0,1.0,30.0,3.0,50.071983,14.409359,2016-03-21 18:39:13.521845
1402,3607157,16874217,Entire home/apt,,Praha 7,9,4.5,4.0,2.0,1.0,80.0,,50.106227,14.454614,2016-03-21 16:48:02.455101
1403,3618656,10188063,Entire home/apt,,Praha 1,12,4.5,2.0,1.0,1.0,29.0,2.0,50.083836,14.416467,2016-03-21 18:22:34.428035
1404,3620011,18238076,Private room,,Praha 1,83,4.5,4.0,1.0,1.0,45.0,2.0,50.089534,14.430106,2016-03-21 18:06:05.517501
1405,3627263,18272526,Private room,,Praha 6,14,4.5,2.0,1.0,2.0,26.0,1.0,50.097574,14.404521,2016-03-21 19:15:18.831263
1406,3628823,18282562,Private room,,Praha 7,10,5.0,1.0,1.0,1.0,19.0,1.0,50.10184,14.445348,2016-03-21 14:43:31.884918
1407,3631668,12919875,Entire home/apt,,Praha 5,40,5.0,3.0,1.0,1.0,63.0,1.0,50.072846,14.406913,2016-03-21 16:49:47.764444
1408,3632315,4343806,Entire home/apt,,Praha 4,8,4.5,4.0,1.0,1.0,46.0,3.0,50.049245,14.476806,2016-03-21 15:24:48.624938
1409,3640762,18376236,Private room,,Praha 1,42,4.0,3.0,1.0,1.0,26.0,1.0,50.08718,14.418325,2016-03-21 17:24:30.318533
1410,3642471,18389236,Entire home/apt,,Praha 6,3,5.0,4.0,1.0,1.0,64.0,2.0,50.099105,14.395719,2016-03-21 15:38:27.590354
1411,3644735,3471053,Entire home/apt,,Praha 3,16,4.5,4.0,0.0,1.0,38.0,2.0,50.083006,14.45013,2016-03-21 14:46:20.137505
1412,3648081,18437379,Entire home/apt,,Praha 3,29,5.0,3.0,1.0,1.0,110.0,2.0,50.0855,14.45092,2016-03-21 18:17:45.123039
1413,3650454,18455951,Entire home/apt,,Praha 6,19,5.0,3.0,1.0,1.0,32.0,,50.087755,14.339577,2016-03-21 15:34:49.752801
1414,3650965,13121470,Entire home/apt,,Praha 1,19,4.5,,3.0,2.0,65.0,2.0,50.091944,14.420343,2016-03-21 14:47:30.696908
1415,3651936,18468397,Private room,,Praha 8,17,4.5,2.0,1.0,1.0,23.0,1.0,50.131623,14.480309,2016-03-21 17:32:17.832204
1416,3656783,1570741,Entire home/apt,,Praha 9,5,5.0,4.0,1.0,1.0,64.0,3.0,50.107248,14.503623,2016-03-21 14:52:30.523829
1417,3665265,18582801,Private room,,Praha 5,47,5.0,2.0,1.0,1.0,29.0,1.0,50.068438,14.402559,2016-03-21 16:57:35.309397
1418,3667433,18083386,Private room,,Praha 13,1,5.0,2.0,1.0,1.0,15.0,1.0,50.041606,14.324201,2016-03-21 16:18:31.666303
1419,3672675,16871612,Entire home/apt,,Praha 1,66,5.0,4.0,1.0,1.0,46.0,2.0,50.082572,14.413653,2016-03-21 15:44:44.338763
1420,3676587,13855699,Entire home/apt,,Praha 1,1,5.0,2.0,1.0,1.0,174.0,1.0,50.092139,14.41045,2016-03-21 15:15:01.402521
1421,3676862,13855699,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,151.0,1.0,50.090551,14.41094,2016-03-21 14:44:36.048261
1422,3676917,13855699,Entire home/apt,,Praha 1,0,,4.0,2.0,,174.0,2.0,50.090718,14.41179,2016-03-21 17:05:20.145935
1423,3682548,18722479,Entire home/apt,,Praha 5,0,,4.0,2.0,1.0,151.0,1.0,50.076074,14.401211,2016-03-21 14:57:23.315014
1424,3683041,18722479,Entire home/apt,,Praha 5,0,,2.0,1.0,1.0,104.0,2.0,50.077989,14.402527,2016-03-21 16:55:34.927423
1425,3685364,18151373,Entire home/apt,,Praha 2,81,4.5,5.0,2.0,2.0,173.0,1.0,50.077043,14.425559,2016-03-21 16:11:49.126718
1426,3686968,5500344,Entire home/apt,,Praha 1,96,5.0,4.0,2.0,1.0,99.0,2.0,50.090765,14.427084,2016-03-21 15:24:12.495179
1427,3692265,10651018,Entire home/apt,,Praha 9,5,5.0,3.0,0.0,1.0,24.0,2.0,50.102167,14.528065,2016-03-21 17:23:05.050942
1428,3692814,16429464,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,139.0,1.0,50.090346,14.410173,2016-03-21 17:03:32.846168
1429,3692928,16429464,Entire home/apt,,Praha 1,0,,4.0,2.0,1.0,232.0,1.0,50.091996,14.409825,2016-03-21 15:54:18.634747
1430,3693129,16429464,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,139.0,1.0,50.091462,14.409629,2016-03-21 14:47:55.716410
1431,3697268,18834888,Entire home/apt,,Praha 2,13,5.0,2.0,1.0,1.0,93.0,3.0,50.06551,14.430025,2016-03-21 15:56:02.160644
1432,3700086,17136763,Private room,,Praha 1,67,4.5,2.0,1.0,1.0,38.0,1.0,50.077886,14.424363,2016-03-21 18:00:21.599153
1433,3701347,3174648,Entire home/apt,,Praha 2,0,,,3.0,,198.0,1.0,50.073821,14.415215,2016-03-21 17:36:06.757371
1434,3704307,6300787,Private room,,Praha 1,29,4.5,2.0,1.0,1.0,26.0,1.0,50.079856,14.421742,2016-03-21 14:27:03.330564
1435,3708343,15068996,Entire home/apt,,Praha 2,14,4.5,2.0,0.0,1.0,40.0,1.0,50.070806,14.442881,2016-03-21 18:41:46.592400
1436,3714619,18858574,Entire home/apt,,Praha 1,47,4.5,3.0,1.0,,35.0,2.0,50.081407,14.40408,2016-03-21 17:29:19.325180
1437,3714673,18961107,Private room,,Praha 1,49,4.5,2.0,1.0,,44.0,2.0,50.078976,14.419316,2016-03-21 15:41:24.555611
1438,3715898,14112208,Entire home/apt,,Praha 8,8,5.0,3.0,0.0,1.0,38.0,2.0,50.093127,14.456135,2016-03-21 16:51:51.216189
1439,3718446,18064657,Entire home/apt,,Suchdol,2,4.0,,2.0,1.0,81.0,2.0,50.139415,14.377297,2016-03-21 16:52:20.978980
1440,3722071,17351705,Entire home/apt,,Praha 3,56,4.5,2.0,1.0,1.0,28.0,3.0,50.076037,14.460031,2016-03-21 18:23:36.741670
1441,3722219,15092127,Entire home/apt,,Praha 8,14,5.0,4.0,1.0,1.0,47.0,1.0,50.093083,14.437457,2016-03-21 18:21:14.437528
1442,3725488,17196616,Private room,,Praha 3,4,4.5,2.0,1.0,2.0,18.0,5.0,50.07617,14.456029,2016-03-21 14:52:52.576830
1443,3730561,19063050,Shared room,,Praha 10,29,4.5,2.0,1.0,1.0,14.0,1.0,50.078199,14.484748,2016-03-21 14:35:00.434256
1444,3730871,14370228,Shared room,,Praha 4,64,4.5,2.0,1.0,1.0,26.0,1.0,50.05927,14.435171,2016-03-21 17:55:18.390665
1445,3733206,16092275,Private room,,Praha 1,62,4.5,4.0,1.0,2.0,19.0,,50.09228,14.436715,2016-03-21 16:41:53.350968
1446,3733606,10559443,Private room,,Praha 6,1,5.0,2.0,1.0,1.0,35.0,1.0,50.082856,14.374688,2016-03-21 15:37:31.907413
1447,3735134,13156427,Shared room,,Praha 4,34,4.5,2.0,1.0,1.0,11.0,1.0,50.054709,14.450533,2016-03-21 17:53:01.655230
1448,3737713,16092275,Private room,,Praha 1,10,4.5,,1.0,2.0,43.0,,50.091346,14.436294,2016-03-21 16:12:48.303318
1449,3737739,12173117,Entire home/apt,,Praha 1,38,5.0,3.0,1.0,1.0,65.0,1.0,50.091836,14.432137,2016-03-21 17:39:18.778809
1450,3738002,12173117,Entire home/apt,,Praha 1,53,5.0,3.0,1.0,1.0,65.0,3.0,50.09088,14.432173,2016-03-21 15:36:46.359589
1451,3738084,17258417,Private room,,Praha 6,15,5.0,2.0,1.0,1.0,34.0,2.0,50.083177,14.378358,2016-03-21 14:26:52.699696
1452,3739397,19117009,Entire home/apt,,Praha 5,20,4.5,2.0,1.0,1.0,46.0,2.0,50.068265,14.406417,2016-03-21 18:33:07.939070
1453,3743389,19145676,Private room,,Praha 21,0,,3.0,1.0,1.0,24.0,1.0,50.071326,14.678518,2016-03-21 14:38:44.289997
1454,3744085,16059682,Private room,,Praha 11,1,5.0,2.0,1.0,1.0,23.0,2.0,50.040587,14.483939,2016-03-21 16:40:09.573079
1455,3745223,19155533,Private room,,Praha 4,3,4.5,2.0,1.0,1.0,18.0,1.0,50.039321,14.433676,2016-03-21 14:28:52.518574
1456,3748037,19172805,Entire home/apt,,Praha 5,1,5.0,3.0,0.0,1.0,75.0,3.0,50.071124,14.405087,2016-03-21 17:33:47.707458
1457,3749916,19185055,Entire home/apt,,Praha 3,61,5.0,2.0,1.0,1.0,46.0,2.0,50.083297,14.450825,2016-03-21 16:26:30.879881
1458,3761912,19266848,Entire home/apt,,Praha 2,7,4.5,4.0,0.0,1.0,52.0,3.0,50.080007,14.444912,2016-03-21 17:46:08.272616
1459,3762363,5219439,Entire home/apt,,Praha 2,89,5.0,2.0,1.0,1.0,38.0,2.0,50.076661,14.434502,2016-03-21 18:16:15.366391
1460,3763848,19279171,Entire home/apt,,Praha 3,29,5.0,4.0,1.0,1.0,71.0,2.0,50.07907,14.453963,2016-03-21 19:14:01.284580
1461,3765244,17180362,Private room,,Praha 1,13,4.5,2.0,1.0,1.0,49.0,2.0,50.090174,14.419451,2016-03-21 16:42:38.215744
1462,3767673,17786670,Entire home/apt,,Praha 5,41,4.5,4.0,0.0,1.0,29.0,1.0,50.072552,14.390783,2016-03-21 14:25:02.066786
1463,3769213,3533590,Entire home/apt,,Praha 2,5,5.0,4.0,1.0,1.0,92.0,2.0,50.076939,14.427845,2016-03-21 16:10:21.449024
1464,3769576,17000631,Entire home/apt,,Praha 8,10,4.5,2.0,2.0,,46.0,2.0,50.107077,14.479829,2016-03-21 19:11:13.600723
1465,3770251,8981848,Entire home/apt,,Praha 1,26,5.0,4.0,2.0,1.0,59.0,2.0,50.082858,14.414048,2016-03-21 15:32:54.773999
1466,3770628,18986654,Private room,,Praha 10,22,5.0,2.0,1.0,1.0,40.0,3.0,50.070692,14.44804,2016-03-21 19:07:58.404002
1467,3776674,17180362,Private room,,Praha 1,24,5.0,2.0,1.0,1.0,49.0,2.0,50.088525,14.421368,2016-03-21 16:12:16.516738
1468,3777751,18558827,Private room,,Praha 2,9,4.0,1.0,1.0,1.0,30.0,1.0,50.070907,14.428089,2016-03-21 16:54:02.809016
1469,3778643,19380287,Entire home/apt,,Praha 4,3,5.0,2.0,0.0,1.0,53.0,3.0,50.036138,14.40991,2016-03-21 16:01:35.035200
1470,3781557,18710523,Private room,,Praha 2,9,4.5,2.0,1.0,1.0,32.0,2.0,50.078418,14.445696,2016-03-21 15:38:34.076947
1471,3786462,3566484,Entire home/apt,,Praha 1,3,4.5,2.0,1.0,1.0,46.0,3.0,50.089403,14.389016,2016-03-21 16:36:45.315647
1472,3788145,1167781,Entire home/apt,,Praha 1,44,4.5,,2.0,,168.0,,50.089998,14.429207,2016-03-21 18:12:50.037993
1473,3793908,5858249,Private room,,Praha 6,3,4.5,2.0,1.0,1.0,40.0,2.0,50.081619,14.362661,2016-03-21 14:32:07.636738
1474,3794397,19485598,Entire home/apt,,Praha 2,42,5.0,2.0,0.0,1.0,40.0,,50.072109,14.436152,2016-03-21 14:12:21.778689
1475,3795323,8913102,Entire home/apt,,Praha 1,88,5.0,5.0,2.0,1.0,72.0,2.0,50.08986,14.422692,2016-03-21 16:41:23.437788
1476,3797473,19502288,Entire home/apt,,Praha 1,43,4.5,2.0,1.0,1.0,68.0,2.0,50.088153,14.421381,2016-03-21 15:00:50.704248
1477,3798169,19506277,Entire home/apt,,Praha 7,2,4.0,3.0,1.0,1.0,81.0,1.0,50.10317,14.43249,2016-03-21 16:52:48.501863
1478,3799498,16634365,Private room,,Praha 8,20,4.5,3.0,1.0,1.0,26.0,2.0,50.090426,14.451439,2016-03-21 14:36:07.046921
1479,3802509,19535963,Private room,,Praha 3,0,,2.0,1.0,2.0,34.0,1.0,50.0886,14.443986,2016-03-21 16:02:38.653639
1480,3806493,2494803,Entire home/apt,,Praha 7,21,5.0,4.0,1.0,1.0,30.0,2.0,50.10113,14.42797,2016-03-21 14:35:03.932605
1481,3813282,16092275,Private room,,Praha 1,74,4.5,4.0,1.0,2.0,19.0,,50.092347,14.43614,2016-03-21 19:00:32.237163
1482,3816260,19623867,Private room,,Praha 1,55,5.0,2.0,1.0,2.0,45.0,2.0,50.092187,14.427449,2016-03-21 15:31:55.493019
1483,3820117,5857869,Entire home/apt,,Praha 3,5,4.5,4.0,1.0,1.0,52.0,3.0,50.085588,14.447578,2016-03-21 15:12:47.296461
1484,3821951,19054755,Entire home/apt,,Praha 4,0,,,2.0,1.0,30.0,2.0,50.04315,14.414927,2016-03-21 15:52:25.979238
1485,3825532,19682044,Private room,,Praha 2,33,5.0,2.0,1.0,1.0,25.0,1.0,50.076452,14.445716,2016-03-21 16:58:25.861801
1486,3826032,13403015,Entire home/apt,,Praha 5,148,5.0,,2.0,1.0,57.0,2.0,50.07228,14.409782,2016-03-21 14:19:30.578731
1487,3826625,5466073,Private room,,Praha 2,86,5.0,4.0,1.0,1.0,22.0,2.0,50.076667,14.436746,2016-03-21 18:26:14.995818
1488,3831895,5463516,Entire home/apt,,Praha 2,94,5.0,5.0,1.0,1.0,80.0,2.0,50.074149,14.433669,2016-03-21 19:03:27.396395
1489,3837923,13401997,Entire home/apt,,Praha 6,40,5.0,,3.0,2.0,103.0,2.0,50.08967,14.356605,2016-03-21 18:39:40.134841
1490,3841970,150113,Entire home/apt,,Praha 1,82,4.5,,3.0,,116.0,2.0,50.085871,14.417122,2016-03-21 14:48:09.913182
1491,3845077,19820297,Entire home/apt,,Praha 13,13,4.5,3.0,1.0,1.0,32.0,2.0,50.049849,14.344053,2016-03-21 18:04:00.207638
1492,3848316,19838936,Private room,,Praha 9,8,5.0,2.0,1.0,2.0,43.0,1.0,50.102653,14.499993,2016-03-21 18:23:19.099237
1493,3850516,2724470,Entire home/apt,,Praha 10,8,5.0,4.0,1.0,1.0,33.0,3.0,50.071446,14.456916,2016-03-21 17:19:03.113038
1494,3850623,7257603,Entire home/apt,,Praha 1,12,4.5,2.0,0.0,1.0,121.0,3.0,50.08976,14.419448,2016-03-21 15:32:17.664165
1495,3854966,19796536,Entire home/apt,,Praha 5,4,5.0,2.0,1.0,1.0,52.0,3.0,50.071849,14.408508,2016-03-21 15:48:33.574655
1496,3855804,12562812,Entire home/apt,,Praha 1,57,5.0,2.0,1.0,1.0,105.0,2.0,50.090152,14.405558,2016-03-21 17:43:10.175526
1497,3857692,16030862,Entire home/apt,,Praha 1,42,4.5,3.0,1.0,1.0,53.0,2.0,50.083136,14.403545,2016-03-21 14:51:50.760270
1498,3859644,3070515,Entire home/apt,,Praha 1,120,4.5,4.0,0.0,1.0,77.0,2.0,50.078313,14.425323,2016-03-21 16:09:00.671999
1499,3860297,1240390,Entire home/apt,,Praha 1,99,4.5,4.0,1.0,1.0,89.0,1.0,50.080121,14.429258,2016-03-21 18:57:50.932085
1500,3864993,19951036,Entire home/apt,,Praha 1,11,4.5,2.0,1.0,1.0,58.0,3.0,50.086525,14.400299,2016-03-21 14:54:05.177958
1501,3876448,16554085,Shared room,,Praha 4,7,4.5,1.0,1.0,1.0,18.0,5.0,50.0574,14.454228,2016-03-21 14:34:12.525605
1502,3878898,13806575,Entire home/apt,,Praha 5,3,4.0,2.0,1.0,1.0,33.0,2.0,50.072013,14.392894,2016-03-21 19:09:34.965875
1503,3880897,8915049,Private room,,Praha 1,37,4.5,2.0,1.0,1.0,37.0,3.0,50.089359,14.418987,2016-03-21 18:02:00.287252
1504,3881668,8915049,Private room,,Praha 1,41,4.0,3.0,1.0,1.0,40.0,1.0,50.090137,14.41698,2016-03-21 16:02:41.581183
1505,3881804,8915049,Private room,,Praha 1,17,4.0,2.0,1.0,1.0,35.0,1.0,50.088841,14.419135,2016-03-21 17:23:56.833800
1506,3882602,9904112,Private room,,Praha 5,1,5.0,2.0,1.0,1.0,65.0,1.0,50.058858,14.396959,2016-03-21 14:34:34.958256
1507,3882790,13172865,Private room,,Praha 5,66,5.0,2.0,1.0,2.0,33.0,2.0,50.074027,14.391774,2016-03-21 19:14:18.018792
1508,3883620,17809669,Entire home/apt,,Praha 3,9,4.0,4.0,1.0,1.0,34.0,2.0,50.08667,14.447856,2016-03-21 17:23:31.086217
1509,3888114,3999555,Entire home/apt,,Praha 10,22,4.5,4.0,2.0,1.0,53.0,2.0,50.07064,14.448871,2016-03-21 17:06:53.774934
1510,3893788,10222428,Entire home/apt,,Praha 10,0,,4.0,2.0,1.0,84.0,2.0,50.073647,14.45181,2016-03-21 17:29:37.434276
1511,3897213,8008982,Entire home/apt,,Praha 1,101,5.0,2.0,0.0,1.0,58.0,2.0,50.091847,14.4303,2016-03-21 18:47:40.425021
1512,3900762,3229507,Private room,,Praha 3,5,5.0,4.0,1.0,1.0,56.0,2.0,50.0782,14.461273,2016-03-21 15:26:42.480708
