"url","Title link","Title link_link","Locality value","Normprice value","Labelbinding values"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 3+kk 84 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-mantovska/1515118940","Mantovská, Praha - Horní Měcholupy","4 298 000 Kč","Balkon; Parkování; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 2+1 55 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-kubanske-namesti/4159426908","Kubánské náměstí, Praha - Vršovice","3 900 000 Kč","Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 3+1 85 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-janskeho/3737833820","Janského, Praha 5 - Stodůlky","3 690 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 2+kk 57 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-sokolovska/3640316252","Sokolovská, Praha 8 - Karlín","3 390 000 Kč","Družstevní; Balkon; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 2+kk 40 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-sokolovska/1509609820","Sokolovská, Praha 8 - Karlín","3 400 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 2+1 56 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zabehlice-snezenkova/1424675164","Sněženková, Praha 10 - Záběhlice","2 400 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=43","Prodej bytu 4+1 102 m²","https://www.sreality.cz/detail/prodej/byt/4+1/praha-zabehlice-aubrechtove/1823904092","Aubrechtové, Praha 10 - Záběhlice","4 350 000 Kč","Po rekonstrukci; Balkon; Parkování; Škola 4 min. pěšky; Obchod 2 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 37 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-reckova/4010463580","Rečkova, Praha 3 - Žižkov","2 990 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+1 59 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-karlin-/1757208924","Praha 8 - Karlín","3 790 000 Kč","Družstevní; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kobylisy-bojasova/1832571228","Bojasova, Praha 8 - Kobylisy","3 300 000 Kč","Parkování; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 52 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-sekaninova/170578268","Sekaninova, Praha 2 - Nusle","3 600 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 4+1 88 m²","https://www.sreality.cz/detail/prodej/byt/4+1/praha-bohnice-vratislavska/4115321180","Vratislavská, Praha 8 - Bohnice","4 200 000 Kč","Lodžie"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 67 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-predni-kopanina-nove-domy/2490233180","Nové domy, Praha - Přední Kopanina","4 090 000 Kč","Novostavba; Terasa; Parkování; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+kk 70 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-predni-kopanina-nove-domy/342749532","Nové domy, Praha - Přední Kopanina","4 090 000 Kč","Novostavba; Balkon; Parkování; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+1 116 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-kosire-starokosirska/2399658332","Starokošířská, Praha 5 - Košíře","4 499 000 Kč","Po rekonstrukci; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 50 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1714082140","U Plynárny, Praha 10 - Michle","2 802 000 Kč","Po rekonstrukci; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+1 49 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-biskupcova/3175211356","Biskupcova, Praha - Žižkov","3 000 000 Kč","Ve výstavbě; Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+1 63 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-strasnice-/3383480668","Praha 10 - Strašnice","3 500 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+1 80 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-borovanskeho/4004237660","Borovanského, Praha 5 - Stodůlky","2 000 000 Kč","Družstevní; Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+kk 60 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-v-olsinach/2913718620","V Olšinách, Praha 10 - Strašnice","4 640 000 Kč","Po rekonstrukci; Balkon; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 55 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-na-vackove/2259407196","Na Vackově, Praha - Žižkov","3 999 000 Kč","Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 51 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-devonska/1457246556","Devonská, Praha 5 - Hlubočepy","4 700 000 Kč","Ve výstavbě"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-devonska/1188811100","Devonská, Praha 5 - Hlubočepy","4 500 000 Kč","Ve výstavbě"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 3+1 73 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-petrzilkova/2110509404","Petržílkova, Praha 5 - Stodůlky","3 700 000 Kč","Lodžie"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-buchovcova/3724267868","Buchovcova, Praha - Žižkov","2 700 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+1 50 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-viklefova/2311254364","Viklefova, Praha 3 - Žižkov","3 650 000 Kč","Tramvaj 2 min. pěšky; Obchod 2 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=44","Prodej bytu 2+kk 41 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-buchovcova/2382090588","Buchovcova, Praha - Žižkov","2 132 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Bus 3 min. pěšky; Pošta 2 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 64 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/3908817244","U Plynárny, Praha 10 - Michle","4 032 000 Kč","Po rekonstrukci"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-buchovcova/4044935516","Buchovcova, Praha - Žižkov","2 640 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 4+kk 80 m²","https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-lublinska/1223414108","Lublinská, Praha 8 - Troja","4 950 000 Kč","Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 3+kk 70 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-ovesna/4276867420","Ovesná, Praha 10 - Horní Měcholupy","3 250 000 Kč","Po rekonstrukci; Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 40 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-u-akademie/4008431964","U Akademie, Praha 7 - Bubeneč","4 824 000 Kč","Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 52 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-vrchlickeho/966582620","Vrchlického, Praha 5 - Košíře","3 884 428 Kč","Novostavba; Lodžie; Částečně vybavený; Škola 1 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 64 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-plzenska/2769015132","Plzeňská, Praha 5 - Košíře","3 660 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 48 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-na-maninach/2729767260","Na Maninách, Praha 7 - Holešovice","3 490 000 Kč","Družstevní; Po rekonstrukci; Lodžie; Tramvaj 1 min. pěšky; Lékárna 1 min. pěšky; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 3+kk 96 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-vrsovicka/2307912028","Vršovická, Praha 10 - Vršovice","3 700 000 Kč","Družstevní; Balkon; Panelová; Bus 2 min. pěšky; Pošta 7 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+1 74 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-zerotinova/1429983580","Žerotínova, Praha 3 - Žižkov","4 790 000 Kč","Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 3+1 81 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-vrsovice-k-botici/4115849564","K Botiči, Praha 10 - Vršovice","4 400 000 Kč","Lodžie; Panelová; Bus 5 min. pěšky; Pošta 6 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 61 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-/1180422492","Praha 10 - Michle","3 618 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 70 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1649135964","U Plynárny, Praha 10 - Michle","4 403 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 63 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-tlumacovska/941875548","Tlumačovská, Praha 5 - Stodůlky","4 370 000 Kč","Novostavba; Garáž; Bus 1 min. pěšky; Bankomat 7 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 70 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-jinonice-u-krize/3900428636","U Kříže, Praha - Jinonice","4 390 000 Kč","Parkování; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 40 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svornosti/3111899484","Svornosti, Praha 5 - Smíchov","2 990 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 78 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svornosti/2843464028","Svornosti, Praha 5 - Smíchov","2 990 000 Kč","Terasa"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 3+kk 53 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-u-libenskeho-pivovaru/2740048220","U Libeňského pivovaru, Praha - Libeň","3 450 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+1 69 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-svornosti/4185641308","Svornosti, Praha 5 - Smíchov","3 590 000 Kč","Balkon; Terasa"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=45","Prodej bytu 2+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1807016284","U Plynárny, Praha 10 - Michle","4 457 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 3+1 81 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-repy-spanielova/1236590940","Španielova, Praha 6 - Řepy","3 530 000 Kč","Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 3+1 70 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-kalikova/498393436","Kálikova, Praha 5 - Stodůlky","4 500 000 Kč","Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 2+kk 58 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/3887391068","U Plynárny, Praha 10 - Michle","3 926 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 2+kk 60 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-chabry-u-vahy/1607786844","U Váhy, Praha - Dolní Chabry","4 090 000 Kč","Terasa; Garáž; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 2+kk 68 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-vrsovicka/834986332","Vršovická, Praha 10 - Vršovice","4 739 200 Kč","Novostavba; Terasa"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kobylisy-uzavrena/250929500","Uzavřená, Praha 8 - Kobylisy","3 400 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 3+1 77 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-strasnice-vrbcanska/3663978844","Vrbčanská, Praha 10 - Strašnice","3 799 000 Kč","Panelová; Tramvaj 3 min. pěšky; Pošta 6 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=46","Prodej bytu 3+1 75 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-strasnice-krupska/2968314204","Krupská, Praha 10 - Strašnice","3 795 000 Kč","Družstevní; Po rekonstrukci; Panelová; Škola 1 min. pěšky; Obchod 5 min. pěšky"
